index,area,intensity,amount,drug type,well row,well column
82,200,103.355,62.5,Wortmannin,D,9
83,176,103.17613636363636,62.5,Wortmannin,D,9
84,207,117.9951690821256,62.5,Wortmannin,D,9
85,212,118.58490566037736,62.5,Wortmannin,D,9
86,156,12.807692307692308,62.5,Wortmannin,D,9
87,158,70.89240506329114,62.5,Wortmannin,D,9
88,193,155.0777202072539,62.5,Wortmannin,D,9
89,247,73.96356275303644,62.5,Wortmannin,D,9
90,190,112.57894736842105,62.5,Wortmannin,D,9
91,189,104.24338624338624,62.5,Wortmannin,D,9
92,185,131.69189189189188,62.5,Wortmannin,D,9
93,207,120.57971014492753,62.5,Wortmannin,D,9
94,145,69.28965517241379,62.5,Wortmannin,D,9
95,170,90.62941176470588,62.5,Wortmannin,D,9
96,212,110.12264150943396,62.5,Wortmannin,D,9
97,155,95.71612903225807,62.5,Wortmannin,D,9
98,193,6.398963730569948,62.5,Wortmannin,D,9
99,149,122.6510067114094,62.5,Wortmannin,D,9
100,199,37.26130653266332,62.5,Wortmannin,D,9
101,291,77.96907216494846,62.5,Wortmannin,D,9
102,167,134.4191616766467,62.5,Wortmannin,D,9
103,239,46.03765690376569,62.5,Wortmannin,D,9
104,157,138.39490445859872,62.5,Wortmannin,D,9
105,234,10.491452991452991,62.5,Wortmannin,D,9
106,139,5.532374100719425,62.5,Wortmannin,D,9
107,153,22.99346405228758,62.5,Wortmannin,D,9
108,220,50.0,62.5,Wortmannin,D,9
109,299,92.09364548494983,62.5,Wortmannin,D,9
110,131,79.76335877862596,62.5,Wortmannin,D,9
111,202,44.48514851485149,62.5,Wortmannin,D,9
112,149,5.959731543624161,62.5,Wortmannin,D,9
113,189,213.67195767195767,62.5,Wortmannin,D,9
114,201,128.27860696517413,62.5,Wortmannin,D,9
116,254,19.531496062992126,62.5,Wortmannin,D,9
117,189,89.52910052910053,62.5,Wortmannin,D,9
118,188,58.93617021276596,62.5,Wortmannin,D,9
119,119,4.647058823529412,62.5,Wortmannin,D,9
120,203,105.29556650246306,62.5,Wortmannin,D,9
121,158,5.132911392405063,62.5,Wortmannin,D,9
122,263,56.58555133079848,62.5,Wortmannin,D,9
123,224,22.34375,62.5,Wortmannin,D,9
124,192,83.99479166666667,62.5,Wortmannin,D,9
126,154,30.844155844155843,62.5,Wortmannin,D,9
127,193,91.31088082901555,62.5,Wortmannin,D,9
129,151,32.549668874172184,62.5,Wortmannin,D,9
130,310,62.76774193548387,62.5,Wortmannin,D,9
131,163,127.28834355828221,62.5,Wortmannin,D,9
132,128,165.4453125,62.5,Wortmannin,D,9
133,147,162.74149659863946,62.5,Wortmannin,D,9
134,175,35.36571428571428,62.5,Wortmannin,D,9
135,242,8.206611570247935,62.5,Wortmannin,D,9
136,168,59.779761904761905,62.5,Wortmannin,D,9
137,158,77.0253164556962,62.5,Wortmannin,D,9
138,187,11.320855614973262,62.5,Wortmannin,D,9
140,196,129.53571428571428,62.5,Wortmannin,D,9
141,180,33.95,62.5,Wortmannin,D,9
142,170,144.94117647058823,62.5,Wortmannin,D,9
143,156,9.58974358974359,62.5,Wortmannin,D,9
144,160,155.44375,62.5,Wortmannin,D,9
145,191,129.9476439790576,62.5,Wortmannin,D,9
146,161,134.416149068323,62.5,Wortmannin,D,9
147,213,129.59154929577466,62.5,Wortmannin,D,9
148,215,94.68837209302326,62.5,Wortmannin,D,9
149,216,159.13888888888889,62.5,Wortmannin,D,9
151,199,140.84924623115577,62.5,Wortmannin,D,9
152,294,3.8197278911564627,62.5,Wortmannin,D,9
153,263,14.049429657794677,62.5,Wortmannin,D,9
155,147,5.523809523809524,62.5,Wortmannin,D,9
156,139,33.47482014388489,62.5,Wortmannin,D,9
157,142,103.29577464788733,62.5,Wortmannin,D,9
158,127,80.0,62.5,Wortmannin,D,9
0,161,67.35403726708074,125.0,Wortmannin,D,10
1,105,8.095238095238095,125.0,Wortmannin,D,10
2,57,27.24561403508772,125.0,Wortmannin,D,10
3,267,65.67415730337079,125.0,Wortmannin,D,10
4,195,44.241025641025644,125.0,Wortmannin,D,10
5,142,38.774647887323944,125.0,Wortmannin,D,10
6,231,160.1082251082251,125.0,Wortmannin,D,10
7,158,54.835443037974684,125.0,Wortmannin,D,10
8,181,40.629834254143645,125.0,Wortmannin,D,10
9,274,5.645985401459854,125.0,Wortmannin,D,10
10,142,81.51408450704226,125.0,Wortmannin,D,10
11,115,6.556521739130435,125.0,Wortmannin,D,10
12,161,6.080745341614906,125.0,Wortmannin,D,10
13,135,81.36296296296297,125.0,Wortmannin,D,10
14,127,42.32283464566929,125.0,Wortmannin,D,10
15,176,50.36931818181818,125.0,Wortmannin,D,10
16,173,152.01156069364163,125.0,Wortmannin,D,10
17,186,28.618279569892472,125.0,Wortmannin,D,10
18,197,63.26903553299493,125.0,Wortmannin,D,10
20,122,45.90983606557377,125.0,Wortmannin,D,10
21,100,34.65,125.0,Wortmannin,D,10
22,258,1.4728682170542635,125.0,Wortmannin,D,10
24,247,57.522267206477736,125.0,Wortmannin,D,10
25,508,48.61417322834646,125.0,Wortmannin,D,10
26,142,48.7112676056338,125.0,Wortmannin,D,10
27,137,42.03649635036496,125.0,Wortmannin,D,10
28,141,82.8581560283688,125.0,Wortmannin,D,10
29,155,7.335483870967742,125.0,Wortmannin,D,10
30,208,12.89423076923077,125.0,Wortmannin,D,10
31,285,105.7578947368421,125.0,Wortmannin,D,10
32,79,61.81012658227848,125.0,Wortmannin,D,10
33,125,49.256,125.0,Wortmannin,D,10
34,164,86.45121951219512,125.0,Wortmannin,D,10
35,219,5.264840182648402,125.0,Wortmannin,D,10
37,346,84.13583815028902,125.0,Wortmannin,D,10
38,127,84.4251968503937,125.0,Wortmannin,D,10
40,220,135.2590909090909,125.0,Wortmannin,D,10
41,215,108.66976744186047,125.0,Wortmannin,D,10
42,243,27.893004115226336,125.0,Wortmannin,D,10
43,433,95.55427251732101,125.0,Wortmannin,D,10
44,207,101.56038647342996,125.0,Wortmannin,D,10
45,189,168.33862433862433,125.0,Wortmannin,D,10
46,186,106.85483870967742,125.0,Wortmannin,D,10
47,172,86.38372093023256,125.0,Wortmannin,D,10
48,136,136.8014705882353,125.0,Wortmannin,D,10
49,168,77.28571428571429,125.0,Wortmannin,D,10
50,66,29.954545454545453,125.0,Wortmannin,D,10
51,149,104.12751677852349,125.0,Wortmannin,D,10
53,191,95.81151832460733,125.0,Wortmannin,D,10
54,158,7.620253164556962,125.0,Wortmannin,D,10
55,208,49.54326923076923,125.0,Wortmannin,D,10
56,120,68.63333333333334,125.0,Wortmannin,D,10
57,231,58.38095238095238,125.0,Wortmannin,D,10
58,115,6.3478260869565215,125.0,Wortmannin,D,10
59,126,108.1984126984127,125.0,Wortmannin,D,10
60,177,50.59887005649718,125.0,Wortmannin,D,10
61,181,35.08839779005525,125.0,Wortmannin,D,10
62,144,112.92361111111111,125.0,Wortmannin,D,10
63,170,115.82941176470588,125.0,Wortmannin,D,10
64,95,75.22105263157894,125.0,Wortmannin,D,10
65,182,111.86813186813187,125.0,Wortmannin,D,10
66,232,103.90517241379311,125.0,Wortmannin,D,10
67,183,114.91803278688525,125.0,Wortmannin,D,10
68,231,40.93073593073593,125.0,Wortmannin,D,10
69,229,95.79912663755458,125.0,Wortmannin,D,10
70,147,73.21088435374149,125.0,Wortmannin,D,10
71,130,66.65384615384616,125.0,Wortmannin,D,10
72,187,93.36363636363636,125.0,Wortmannin,D,10
73,169,142.52662721893492,125.0,Wortmannin,D,10
74,224,95.80803571428571,125.0,Wortmannin,D,10
75,134,7.873134328358209,125.0,Wortmannin,D,10
77,168,14.589285714285714,125.0,Wortmannin,D,10
78,139,89.60431654676259,125.0,Wortmannin,D,10
79,252,114.25,125.0,Wortmannin,D,10
80,203,36.62068965517241,125.0,Wortmannin,D,10
81,191,84.12565445026178,125.0,Wortmannin,D,10
82,191,10.44502617801047,125.0,Wortmannin,D,10
83,203,129.45812807881774,125.0,Wortmannin,D,10
84,162,99.24074074074075,125.0,Wortmannin,D,10
85,330,49.5,125.0,Wortmannin,D,10
87,185,14.054054054054054,125.0,Wortmannin,D,10
88,208,129.5625,125.0,Wortmannin,D,10
89,135,137.5037037037037,125.0,Wortmannin,D,10
91,263,68.00380228136882,125.0,Wortmannin,D,10
92,209,127.79904306220095,125.0,Wortmannin,D,10
93,193,95.5958549222798,125.0,Wortmannin,D,10
94,175,10.245714285714286,125.0,Wortmannin,D,10
96,193,128.39378238341968,125.0,Wortmannin,D,10
97,200,97.02,125.0,Wortmannin,D,10
100,174,80.94827586206897,125.0,Wortmannin,D,10
102,59,40.28813559322034,125.0,Wortmannin,D,10
103,151,78.8543046357616,125.0,Wortmannin,D,10
104,183,97.56284153005464,125.0,Wortmannin,D,10
105,101,38.603960396039604,125.0,Wortmannin,D,10
106,166,4.674698795180723,125.0,Wortmannin,D,10
107,239,92.07112970711297,125.0,Wortmannin,D,10
108,179,84.20670391061452,125.0,Wortmannin,D,10
109,69,6.971014492753623,125.0,Wortmannin,D,10
110,90,5.777777777777778,125.0,Wortmannin,D,10
111,284,63.221830985915496,125.0,Wortmannin,D,10
112,134,104.61940298507463,125.0,Wortmannin,D,10
113,116,84.27586206896552,125.0,Wortmannin,D,10
114,61,70.1311475409836,125.0,Wortmannin,D,10
115,181,127.39779005524862,125.0,Wortmannin,D,10
116,280,17.725,125.0,Wortmannin,D,10
117,124,97.36290322580645,125.0,Wortmannin,D,10
118,177,124.61581920903954,125.0,Wortmannin,D,10
119,258,12.554263565891473,125.0,Wortmannin,D,10
120,107,119.8785046728972,125.0,Wortmannin,D,10
121,192,5.203125,125.0,Wortmannin,D,10
122,101,119.9009900990099,125.0,Wortmannin,D,10
123,317,29.99684542586751,125.0,Wortmannin,D,10
124,158,3.1582278481012658,125.0,Wortmannin,D,10
125,222,65.27027027027027,125.0,Wortmannin,D,10
126,174,10.528735632183908,125.0,Wortmannin,D,10
127,133,8.473684210526315,125.0,Wortmannin,D,10
128,190,7.773684210526316,125.0,Wortmannin,D,10
129,125,121.728,125.0,Wortmannin,D,10
130,122,7.770491803278689,125.0,Wortmannin,D,10
131,203,10.310344827586206,125.0,Wortmannin,D,10
132,180,13.666666666666666,125.0,Wortmannin,D,10
133,241,5.269709543568465,125.0,Wortmannin,D,10
134,176,3.3011363636363638,125.0,Wortmannin,D,10
135,155,103.07096774193549,125.0,Wortmannin,D,10
136,165,131.4848484848485,125.0,Wortmannin,D,10
137,61,54.21311475409836,125.0,Wortmannin,D,10
138,147,118.19727891156462,125.0,Wortmannin,D,10
141,213,111.24882629107981,125.0,Wortmannin,D,10
142,197,94.8984771573604,125.0,Wortmannin,D,10
143,186,33.11827956989247,125.0,Wortmannin,D,10
144,157,129.76433121019107,125.0,Wortmannin,D,10
145,231,110.73593073593074,125.0,Wortmannin,D,10
146,231,105.40259740259741,125.0,Wortmannin,D,10
147,155,129.36774193548388,125.0,Wortmannin,D,10
148,174,86.25287356321839,125.0,Wortmannin,D,10
149,161,58.254658385093165,125.0,Wortmannin,D,10
151,129,127.35658914728683,125.0,Wortmannin,D,10
152,181,79.72375690607734,125.0,Wortmannin,D,10
153,184,93.69565217391305,125.0,Wortmannin,D,10
154,151,41.019867549668874,125.0,Wortmannin,D,10
155,101,11.148514851485148,125.0,Wortmannin,D,10
157,178,100.38764044943821,125.0,Wortmannin,D,10
159,155,122.03225806451613,125.0,Wortmannin,D,10
160,125,83.504,125.0,Wortmannin,D,10
161,307,82.46905537459283,125.0,Wortmannin,D,10
162,245,122.68163265306123,125.0,Wortmannin,D,10
163,258,109.67054263565892,125.0,Wortmannin,D,10
164,61,7.868852459016393,125.0,Wortmannin,D,10
165,232,90.0646551724138,125.0,Wortmannin,D,10
171,69,114.34782608695652,125.0,Wortmannin,D,10
173,65,96.70769230769231,125.0,Wortmannin,D,10
0,136,90.02941176470588,250.0,Wortmannin,D,11
1,80,5.9625,250.0,Wortmannin,D,11
3,160,81.74375,250.0,Wortmannin,D,11
4,66,63.621212121212125,250.0,Wortmannin,D,11
6,90,120.33333333333333,250.0,Wortmannin,D,11
7,200,74.41,250.0,Wortmannin,D,11
8,54,61.27777777777778,250.0,Wortmannin,D,11
10,173,70.15606936416185,250.0,Wortmannin,D,11
11,75,120.04,250.0,Wortmannin,D,11
15,104,103.53846153846153,250.0,Wortmannin,D,11
17,150,127.85333333333334,250.0,Wortmannin,D,11
18,79,63.08860759493671,250.0,Wortmannin,D,11
19,174,143.67816091954023,250.0,Wortmannin,D,11
20,131,61.29770992366412,250.0,Wortmannin,D,11
21,113,83.38053097345133,250.0,Wortmannin,D,11
22,177,149.77966101694915,250.0,Wortmannin,D,11
23,81,47.91358024691358,250.0,Wortmannin,D,11
25,220,107.43636363636364,250.0,Wortmannin,D,11
26,63,86.2063492063492,250.0,Wortmannin,D,11
27,132,60.57575757575758,250.0,Wortmannin,D,11
29,185,144.16756756756757,250.0,Wortmannin,D,11
30,148,185.03378378378378,250.0,Wortmannin,D,11
31,191,10.172774869109947,250.0,Wortmannin,D,11
32,172,124.37209302325581,250.0,Wortmannin,D,11
33,221,77.67420814479638,250.0,Wortmannin,D,11
36,205,120.93170731707318,250.0,Wortmannin,D,11
37,95,16.16842105263158,250.0,Wortmannin,D,11
38,190,26.205263157894738,250.0,Wortmannin,D,11
39,177,7.265536723163842,250.0,Wortmannin,D,11
40,118,32.20338983050848,250.0,Wortmannin,D,11
41,66,25.575757575757574,250.0,Wortmannin,D,11
44,109,45.80733944954128,250.0,Wortmannin,D,11
45,143,57.25874125874126,250.0,Wortmannin,D,11
46,179,135.26256983240222,250.0,Wortmannin,D,11
50,238,113.24789915966386,250.0,Wortmannin,D,11
52,77,37.23376623376623,250.0,Wortmannin,D,11
53,146,130.24657534246575,250.0,Wortmannin,D,11
56,147,39.98639455782313,250.0,Wortmannin,D,11
57,372,145.41666666666666,250.0,Wortmannin,D,11
58,176,72.44318181818181,250.0,Wortmannin,D,11
59,163,121.85276073619632,250.0,Wortmannin,D,11
61,102,52.21568627450981,250.0,Wortmannin,D,11
62,164,13.695121951219512,250.0,Wortmannin,D,11
65,138,21.217391304347824,250.0,Wortmannin,D,11
66,127,71.85039370078741,250.0,Wortmannin,D,11
67,85,9.094117647058823,250.0,Wortmannin,D,11
68,187,8.256684491978609,250.0,Wortmannin,D,11
69,188,10.106382978723405,250.0,Wortmannin,D,11
70,102,9.235294117647058,250.0,Wortmannin,D,11
71,164,113.46951219512195,250.0,Wortmannin,D,11
73,84,120.95238095238095,250.0,Wortmannin,D,11
74,115,114.1304347826087,250.0,Wortmannin,D,11
75,251,110.66135458167331,250.0,Wortmannin,D,11
77,112,20.205357142857142,250.0,Wortmannin,D,11
80,85,118.63529411764706,250.0,Wortmannin,D,11
81,205,23.68780487804878,250.0,Wortmannin,D,11
82,53,83.94339622641509,250.0,Wortmannin,D,11
83,159,117.87421383647799,250.0,Wortmannin,D,11
84,138,142.82608695652175,250.0,Wortmannin,D,11
87,168,13.136904761904763,250.0,Wortmannin,D,11
89,73,10.082191780821917,250.0,Wortmannin,D,11
92,99,52.19191919191919,250.0,Wortmannin,D,11
93,66,17.560606060606062,250.0,Wortmannin,D,11
94,181,61.64088397790055,250.0,Wortmannin,D,11
95,108,16.425925925925927,250.0,Wortmannin,D,11
96,99,83.31313131313131,250.0,Wortmannin,D,11
97,173,59.84971098265896,250.0,Wortmannin,D,11
98,182,55.38461538461539,250.0,Wortmannin,D,11
99,117,8.837606837606838,250.0,Wortmannin,D,11
100,185,41.75675675675676,250.0,Wortmannin,D,11
101,172,104.36046511627907,250.0,Wortmannin,D,11
102,574,163.65505226480838,250.0,Wortmannin,D,11
103,188,79.90957446808511,250.0,Wortmannin,D,11
104,74,5.162162162162162,250.0,Wortmannin,D,11
105,62,34.58064516129032,250.0,Wortmannin,D,11
106,178,11.185393258426966,250.0,Wortmannin,D,11
107,121,100.04132231404958,250.0,Wortmannin,D,11
108,191,149.33507853403142,250.0,Wortmannin,D,11
109,403,78.62779156327544,250.0,Wortmannin,D,11
110,103,9.019417475728156,250.0,Wortmannin,D,11
111,182,13.87912087912088,250.0,Wortmannin,D,11
113,167,58.395209580838326,250.0,Wortmannin,D,11
114,81,32.22222222222222,250.0,Wortmannin,D,11
115,98,33.63265306122449,250.0,Wortmannin,D,11
117,139,59.35971223021583,250.0,Wortmannin,D,11
118,133,107.26315789473684,250.0,Wortmannin,D,11
119,110,8.436363636363636,250.0,Wortmannin,D,11
120,236,130.66949152542372,250.0,Wortmannin,D,11
121,353,40.92634560906516,250.0,Wortmannin,D,11
122,140,115.4,250.0,Wortmannin,D,11
123,85,123.82352941176471,250.0,Wortmannin,D,11
124,190,6.157894736842105,250.0,Wortmannin,D,11
125,112,104.82142857142857,250.0,Wortmannin,D,11
127,208,73.21153846153847,250.0,Wortmannin,D,11
129,120,112.7,250.0,Wortmannin,D,11
130,180,10.866666666666667,250.0,Wortmannin,D,11
131,196,46.88775510204081,250.0,Wortmannin,D,11
132,278,122.11151079136691,250.0,Wortmannin,D,11
133,371,84.2911051212938,250.0,Wortmannin,D,11
134,133,101.32330827067669,250.0,Wortmannin,D,11
136,171,7.508771929824562,250.0,Wortmannin,D,11
137,291,117.51202749140893,250.0,Wortmannin,D,11
138,222,123.83783783783784,250.0,Wortmannin,D,11
139,101,57.396039603960396,250.0,Wortmannin,D,11
140,235,11.23404255319149,250.0,Wortmannin,D,11
141,158,114.00632911392405,250.0,Wortmannin,D,11
142,224,133.08928571428572,250.0,Wortmannin,D,11
143,159,5.031446540880503,250.0,Wortmannin,D,11
144,156,114.28846153846153,250.0,Wortmannin,D,11
145,104,41.22115384615385,250.0,Wortmannin,D,11
146,108,5.2407407407407405,250.0,Wortmannin,D,11
147,63,108.04761904761905,250.0,Wortmannin,D,11
148,154,32.92857142857143,250.0,Wortmannin,D,11
149,167,118.9880239520958,250.0,Wortmannin,D,11
150,116,5.7844827586206895,250.0,Wortmannin,D,11
151,138,33.30434782608695,250.0,Wortmannin,D,11
152,210,80.88095238095238,250.0,Wortmannin,D,11
153,204,1.142156862745098,250.0,Wortmannin,D,11
154,186,75.95698924731182,250.0,Wortmannin,D,11
155,176,1.4602272727272727,250.0,Wortmannin,D,11
156,232,11.487068965517242,250.0,Wortmannin,D,11
157,225,109.28444444444445,250.0,Wortmannin,D,11
158,133,123.09022556390977,250.0,Wortmannin,D,11
159,305,143.47213114754098,250.0,Wortmannin,D,11
160,208,108.47596153846153,250.0,Wortmannin,D,11
162,203,111.92610837438424,250.0,Wortmannin,D,11
163,215,49.223255813953486,250.0,Wortmannin,D,11
164,137,126.08029197080292,250.0,Wortmannin,D,11
165,149,111.88590604026845,250.0,Wortmannin,D,11
166,196,140.3469387755102,250.0,Wortmannin,D,11
167,165,109.73333333333333,250.0,Wortmannin,D,11
168,169,7.100591715976331,250.0,Wortmannin,D,11
169,274,126.2956204379562,250.0,Wortmannin,D,11
170,192,82.125,250.0,Wortmannin,D,11
171,189,1.2962962962962963,250.0,Wortmannin,D,11
174,185,128.5837837837838,250.0,Wortmannin,D,11
175,236,118.77966101694915,250.0,Wortmannin,D,11
176,268,7.723880597014926,250.0,Wortmannin,D,11
177,194,92.13917525773196,250.0,Wortmannin,D,11
178,143,117.37062937062937,250.0,Wortmannin,D,11
179,136,112.6470588235294,250.0,Wortmannin,D,11
180,188,1.7127659574468086,250.0,Wortmannin,D,11
181,180,101.63333333333334,250.0,Wortmannin,D,11
182,240,102.30416666666666,250.0,Wortmannin,D,11
183,263,4.091254752851711,250.0,Wortmannin,D,11
184,289,46.8719723183391,250.0,Wortmannin,D,11
185,389,59.52956298200514,250.0,Wortmannin,D,11
186,124,91.14516129032258,250.0,Wortmannin,D,11
187,138,120.76811594202898,250.0,Wortmannin,D,11
188,179,43.30167597765363,250.0,Wortmannin,D,11
189,154,108.55194805194805,250.0,Wortmannin,D,11
190,365,103.77534246575343,250.0,Wortmannin,D,11
191,166,2.7048192771084336,250.0,Wortmannin,D,11
192,288,52.385416666666664,250.0,Wortmannin,D,11
193,138,100.22463768115942,250.0,Wortmannin,D,11
194,98,89.73469387755102,250.0,Wortmannin,D,11
195,161,14.571428571428571,250.0,Wortmannin,D,11
2,68,101.80882352941177,150.0,Positive Control,D,12
5,70,86.75714285714285,150.0,Positive Control,D,12
6,257,113.1750972762646,150.0,Positive Control,D,12
7,70,5.714285714285714,150.0,Positive Control,D,12
8,146,27.78767123287671,150.0,Positive Control,D,12
10,231,91.37662337662337,150.0,Positive Control,D,12
12,151,160.96026490066225,150.0,Positive Control,D,12
13,129,139.1705426356589,150.0,Positive Control,D,12
14,190,77.51578947368421,150.0,Positive Control,D,12
15,213,124.68544600938966,150.0,Positive Control,D,12
16,174,116.55747126436782,150.0,Positive Control,D,12
17,161,55.03105590062112,150.0,Positive Control,D,12
19,137,34.54014598540146,150.0,Positive Control,D,12
21,230,22.969565217391306,150.0,Positive Control,D,12
22,244,21.15573770491803,150.0,Positive Control,D,12
23,492,7.66869918699187,150.0,Positive Control,D,12
24,192,132.64583333333334,150.0,Positive Control,D,12
25,159,162.72327044025158,150.0,Positive Control,D,12
26,308,86.61688311688312,150.0,Positive Control,D,12
27,74,80.13513513513513,150.0,Positive Control,D,12
28,239,115.35146443514644,150.0,Positive Control,D,12
29,152,159.8421052631579,150.0,Positive Control,D,12
30,377,38.41379310344828,150.0,Positive Control,D,12
31,98,60.61224489795919,150.0,Positive Control,D,12
32,161,146.1055900621118,150.0,Positive Control,D,12
33,184,10.027173913043478,150.0,Positive Control,D,12
34,58,60.5,150.0,Positive Control,D,12
35,183,22.02185792349727,150.0,Positive Control,D,12
37,189,121.54497354497354,150.0,Positive Control,D,12
38,242,135.4793388429752,150.0,Positive Control,D,12
39,88,98.625,150.0,Positive Control,D,12
40,194,69.75257731958763,150.0,Positive Control,D,12
41,159,122.0125786163522,150.0,Positive Control,D,12
42,289,39.14878892733564,150.0,Positive Control,D,12
43,150,12.033333333333333,150.0,Positive Control,D,12
44,94,6.457446808510638,150.0,Positive Control,D,12
45,204,130.18627450980392,150.0,Positive Control,D,12
46,167,21.335329341317365,150.0,Positive Control,D,12
47,83,89.49397590361446,150.0,Positive Control,D,12
48,148,22.14189189189189,150.0,Positive Control,D,12
49,101,83.54455445544555,150.0,Positive Control,D,12
50,166,1.9096385542168675,150.0,Positive Control,D,12
51,195,115.31794871794872,150.0,Positive Control,D,12
52,145,135.01379310344828,150.0,Positive Control,D,12
53,114,141.07894736842104,150.0,Positive Control,D,12
54,140,211.92142857142858,150.0,Positive Control,D,12
55,222,44.62162162162162,150.0,Positive Control,D,12
56,182,47.532967032967036,150.0,Positive Control,D,12
57,132,101.16666666666667,150.0,Positive Control,D,12
59,245,121.36734693877551,150.0,Positive Control,D,12
60,212,144.77830188679246,150.0,Positive Control,D,12
61,122,9.278688524590164,150.0,Positive Control,D,12
63,202,29.282178217821784,150.0,Positive Control,D,12
64,81,72.0,150.0,Positive Control,D,12
71,172,28.66860465116279,150.0,Positive Control,D,12
72,240,37.925,150.0,Positive Control,D,12
73,119,43.9327731092437,150.0,Positive Control,D,12
74,180,7.977777777777778,150.0,Positive Control,D,12
75,301,126.77408637873754,150.0,Positive Control,D,12
76,158,93.61392405063292,150.0,Positive Control,D,12
77,186,82.59677419354838,150.0,Positive Control,D,12
78,154,101.09740259740259,150.0,Positive Control,D,12
79,143,110.7132867132867,150.0,Positive Control,D,12
82,186,62.20967741935484,150.0,Positive Control,D,12
83,141,50.312056737588655,150.0,Positive Control,D,12
84,254,33.87007874015748,150.0,Positive Control,D,12
86,172,96.65116279069767,150.0,Positive Control,D,12
